,date,instrument_code,high_normalized,high_normalized_pred,open,close,high,high_predicted,high_normalized_orig,high_normalized_mlp_without_open,high_normalized_mlp10_without_open,high_normalized_keras_without_open,high_normalized_keras10_without_open,high_normalized_wiht_open_orig,high_normalized_mlp_with_open,high_normalized_keras_with_open,high_orig,high_mlp_without_open,high_mlp10_without_open,high_keras_without_open,high_keras10_without_open,high_mlp_with_open,high_keras_with_open
70,2023-09-20 00:00:00+05:30,MOLDTKPAC,100.65317485812184,100.42884109605268,940.0,928.0,940.0,937.904946996036,100.65317485812184,100.42884109605268,102.07527203159349,100.69449,101.2907,100.0,101.4220204088547,101.506615,940.0,937.904946996036,953.2809655030516,940.3858283386231,945.9538736343384,953.3669918432342,954.1621780395508
71,2023-09-20 00:00:00+05:30,MOTHERSON,100.65491183879094,100.37463237674844,99.5,98.5,99.9,99.62182263392283,100.65491183879094,100.37463237674844,101.48536421482191,100.80269,101.26084,100.40201005025126,101.68500844050823,101.71055,99.9,99.62182263392283,100.72422398321075,100.04666843414307,100.50138505935669,101.17658339830568,101.20199565887451
72,2023-09-20 00:00:00+05:30,MOTILALOFS,100.44914435158336,99.9609714118034,879.45,865.0,883.4,879.1067630811051,100.44914435158336,99.9609714118034,100.40253951556926,100.94381,101.27697,100.44914435158336,101.91245174203243,101.53302,883.4,879.1067630811051,882.990133769674,887.7503327293397,890.6803118705751,896.2690568453044,892.9321445617677
73,2023-09-20 00:00:00+05:30,MPHASIS,100.55354267310788,100.43164332784235,2470.95,2480.05,2497.75,2494.722020263604,100.55354267310788,100.43164332784235,101.17544024029631,100.64059,101.38984,101.08460308788119,101.54601861256258,101.46458,2497.75,2494.722020263604,2513.1979355689605,2499.9121774291993,2518.5236050415037,2509.1513469071147,2507.138958492279
74,2023-09-20 00:00:00+05:30,MRF,100.6978646186675,100.25083569733316,109000.0,109700.1,109764.65,109277.37081810317,100.6978646186675,100.25083569733316,102.01652086222553,100.6743,101.272606,100.70151376146788,111.50750357752906,101.23313,109764.65,109277.37081810317,111202.03739239987,109738.96488562773,110391.14069456862,121543.17889950667,110344.11323547363
75,2023-09-20 00:00:00+05:30,MUTHOOTFIN,99.91359879789631,100.96221684087008,1329.0,1302.3,1329.85,1343.8071061519809,99.91359879789631,100.96221684087008,101.59331718222089,100.80801,101.51513,100.06395786305492,101.78192882669003,101.55379,1329.85,1343.8071061519809,1352.20705169536,1341.7545636749269,1351.1663681793214,1352.6818341067105,1349.6498323059081
76,2023-09-20 00:00:00+05:30,NAM-INDIA,100.45495905368517,100.67405247077329,329.7,326.25,331.2,331.9223509961395,100.45495905368517,100.67405247077329,102.0863638575704,100.7226,101.36182,100.45495905368517,101.92572956031455,101.907265,331.2,331.9223509961395,336.5787416384096,332.0824215774536,334.18990869140623,336.049130360357,335.9882517471313
77,2023-09-20 00:00:00+05:30,NATCOPHARM,101.57194679564691,100.99227339521013,868.35,868.95,882.0,876.9664060273072,101.57194679564691,100.99227339521013,103.26794488918772,100.6408,101.359184,101.57194679564691,101.95008302481075,101.554115,882.0,876.9664060273072,896.7271994452616,873.9143909339905,880.1524765663147,885.2835459459442,881.8451601676942
78,2023-09-20 00:00:00+05:30,NATIONALUM,100.26055237102658,100.90826632127738,94.25,95.3,96.2,96.82148153526565,100.26055237102658,100.90826632127738,102.93187730598623,100.83394,101.272575,102.06896551724138,103.29451691349956,101.575676,96.2,96.82148153526565,98.7631362750938,96.75016408538819,97.17103607559204,97.35508219097333,95.73507459640503
79,2023-09-20 00:00:00+05:30,NESTLEIND,100.02432141072946,100.07964683123956,22556.05,22620.9,22824.95,22837.574929007882,100.02432141072946,100.07964683123956,100.82086468749337,100.66384,101.28776,101.19214135453682,102.76079260499617,101.373405,22824.95,22837.574929007882,23006.716396497864,22970.884589645386,23113.258620193483,23178.775760379238,22865.836021480558
80,2023-09-20 00:00:00+05:30,NIITLTD,101.00775193798451,100.91755464742612,129.75,124.9,130.3,130.1836454951797,101.00775193798451,100.91755464742612,106.17566189263789,101.91969,101.922386,100.42389210019267,105.61497104511963,101.70982,130.3,130.1836454951797,136.9666038415029,131.47640396118163,131.47987815856933,137.03542493104274,131.96849613189698
